gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID
1320075943,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/37f16c6fd-6f34-49a9-ae56-6eda6e1d00fe,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/37f16c6fd-6f34-49a9-ae56-6eda6e1d00fe,1669619,62435,S. P. Ko,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1932-04-28T00:00:00,,119,119,1932,4,28,28 Apr 1932,,,,,,,,,,"Asia-Temperate, China, Hainan, Hainan",ASIA,,,Hainan,CN,Hainan,,,"N side of po-ting, lingshin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:11.099Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera erythropoda,,DWC_ARCHIVE,2020-06-25T21:56:11.099Z,2020-06-25T20:30:47.021Z,true,,,
1319842355,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/374c4510f-8813-4c3c-82db-4c0462f741da,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/374c4510f-8813-4c3c-82db-4c0462f741da,1171544,1002,J. F. Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1920-12-15T00:00:00,,350,351,1920,12,15,15 Dec 1920 and  16 Dec 1920,,,,,,,,,,"Asia-Tropical, Thailand",ASIA,,,,TH,,,,Trail from raheng to pang ma kham pom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:51.469Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera curtisii,,DWC_ARCHIVE,2020-06-25T21:55:51.469Z,2020-06-25T20:30:47.021Z,true,,,
1319832867,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3745a04b9-ce5e-48c1-be3c-32bad4acd651,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3745a04b9-ce5e-48c1-be3c-32bad4acd651,1291548,352,A. Villamil,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1917-04-01T00:00:00,,120,120,1917,4,,-- Apr 1917,,,,,,,,,,"Asia-Tropical, Malaysia, Borneo",ASIA,,,Borneo,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:10.727Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera havilandii,,DWC_ARCHIVE,2020-06-25T21:56:10.727Z,2020-06-25T20:30:47.021Z,true,,,
1319735071,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/370060d08-0a60-4375-81b0-b53aac19fa45,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/370060d08-0a60-4375-81b0-b53aac19fa45,1171378,598,J. F. Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1920-12-08T00:00:00,,343,343,1920,12,8,08 Dec 1920,,,,,,,,,,"Asia-Tropical, Thailand",ASIA,,,,TH,,,,Along the meh ping river at um pat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:15.056Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:15.056Z,2020-06-25T20:30:47.021Z,true,,,
1319235140,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/359ed89cd-ef10-410e-a5b9-7e5fed40ac46,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/359ed89cd-ef10-410e-a5b9-7e5fed40ac46,3092246,2161,Y.-S. Liu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1937-09-01T00:00:00,,273,273,1937,9,,-- Sep 1937,,,,,,,,,,"Asia-Temperate, China, Szechwan",ASIA,,,,CN,Szechwan,,,O-pien hsien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:09.236Z,1650.0,150.0,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:09.236Z,2020-06-25T20:30:47.021Z,true,,,
1319075182,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/352d46ed8-a357-4a2c-aa0a-596fc6979309,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/352d46ed8-a357-4a2c-aa0a-596fc6979309,2968735,1257,H. P. Nooteboom,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-03-09T00:00:00,,68,246,1969,3,9,09 Mar 1969 or  03 Sep 1969,,,,,,,,,,"Asia-Tropical, Malaysia, Sabah, Borneo",ASIA,,,Borneo,MY,Sabah,,,Malaman,,,,,,,,4.97,115.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:47.190Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:55:47.190Z,2020-06-25T20:30:47.021Z,true,,,
1319003333,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/34fa842c9-8d66-4f0d-ae0c-4661e7197d16,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/34fa842c9-8d66-4f0d-ae0c-4661e7197d16,1665069,20076,F. A. McClure,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1932-05-04T00:00:00,,125,141,1932,5,4,04 May 1932 to  20 May 1932,On trees in thicket along stream,,,,,,,,,"Asia-Temperate, China, Hainan, Hainan",ASIA,,,Hainan,CN,Hainan,,,"Chim shan, fan maan ts'uen and vicinity; ling shui (ling-tui) dist.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:29.340Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera erythropoda,,DWC_ARCHIVE,2020-06-25T21:56:29.340Z,2020-06-25T20:30:47.021Z,true,,,
1318724992,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3435433b6-d5a6-4660-8cb8-4d2411342c5c,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3435433b6-d5a6-4660-8cb8-4d2411342c5c,1171384,607,J. F. Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1920-12-09T00:00:00,,344,344,1920,12,9,09 Dec 1920,,,,,,,,,,"Asia-Tropical, Thailand",ASIA,,,,TH,,,,Along the meh ping (river) at fa man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:27.073Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:27.073Z,2020-06-25T20:30:47.021Z,true,,,
1318383712,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3343f672f-f0e0-488d-b257-2580792dd484,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3343f672f-f0e0-488d-b257-2580792dd484,3033783,3565,J. Mogea & W. J. de Wilde,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-11-22T00:00:00,,326,326,1982,11,22,22 Nov 1982,Primary rainforest,,,,,,,,,"Asia-Tropical, Indonesia, Central Kalimantan, Borneo",ASIA,,,Borneo,ID,Central Kalimantan,,,"Bukit raya and upper katingan (mendawai) river area, upper samba river 60-80 km nnw of tumbang samba, base camp tumbang riang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:05.938Z,150.0,0.0,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:05.938Z,2020-06-25T20:30:47.021Z,true,,,
1318283668,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/32fd1574c-12d8-4f21-a869-fe44aaa64d7f,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/32fd1574c-12d8-4f21-a869-fe44aaa64d7f,1171542,996,J. F. Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1920-12-15T00:00:00,,350,351,1920,12,15,15 Dec 1920 and  16 Dec 1920,,,,,,,,,,"Asia-Tropical, Thailand",ASIA,,,,TH,,,,Trail from raheng to pang ma kham pom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:48.830Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:55:48.830Z,2020-06-25T20:30:47.021Z,true,,,
1318277400,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/32f8a7d9b-e594-413b-b713-0a81887157c0,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/32f8a7d9b-e594-413b-b713-0a81887157c0,3491123,5675,"R. J. Soreng, P. M. Peterson & -. Sun Hang",1,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-10-14T00:00:00,,287,287,1997,10,14,14 Oct 1997,"Steep slopes and deep ravine with small creek, with Desmodium elegans, Jasmium humile, Indigophora racemosa, Celtis, Sophora,",,,,,,,,,"Asia-Temperate, China, Xizang, Markam",ASIA,,,,CN,Xizang,Markam,,"Ningjing Shan, Markham Range. between Mekong and Yangtze rv. drainages, E of Markam (Markham) ca. 50 km toward Batang (Sichuan), W of the Jinsha Jiang (Yantze Rv.) ca. 16 km, ca. 750 km E of Lhasa. ca. *3376",,,,,,,,29.72,98.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:58.045Z,2880.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:55:58.045Z,2020-06-25T20:30:47.021Z,true,,,
1318243204,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/32e07682e-7079-4dcf-aff2-e2b885f9f63a,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/32e07682e-7079-4dcf-aff2-e2b885f9f63a,917708,12962,Collector unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1911-04-01T00:00:00,,120,120,1911,4,,-- Apr 1911,,,,,,,,,,"Asia-Tropical, Philippines, Palawan, Palawan",ASIA,,,Palawan,PH,Palawan,,,Puerto princesa (mt. pulgar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:57.660Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera subglabra,,DWC_ARCHIVE,2020-06-25T21:55:57.660Z,2020-06-25T20:30:47.021Z,true,,,
1318077751,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/326b2741a-fd27-44d7-9447-92f305d6c3bc,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/326b2741a-fd27-44d7-9447-92f305d6c3bc,3140480,20487,W. J. de Wilde & B. E. de Wilde-Duyfjes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-07-31T00:00:00,,212,212,1985,7,31,31 Jul 1985,Primary marshy forest on flat land with greyish clay-mud soil,,,,,,,,,"Indonesia, Aceh, Sumatra",,,,Sumatra,ID,Aceh,,,Near abandoned village of belintang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:53.061Z,16.0,0.0,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:55:53.061Z,2020-06-25T20:30:47.021Z,true,,,
1318053052,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/32599a3e6-5b8c-406e-b294-6760d61185db,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/32599a3e6-5b8c-406e-b294-6760d61185db,2989596,14854,W. J. de Wilde & B. E. de Wilde-Duyfjes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1975-02-12T00:00:00,,43,43,1975,2,12,12 Feb 1975,"Rain forest, disturbed",,,,,,,,,"Indonesia, Aceh, Sumatra",,,,Sumatra,ID,Aceh,,,"Gunung leuser nature reserves, ketambe; valley of lau alas, near tributary of lau ketambe, c 35 km nw of kutatjane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:22.496Z,300.0,100.0,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:22.496Z,2020-06-25T20:30:47.021Z,true,,,
1318052388,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/325922f55-6a6e-4ffa-b603-0b6585d7e401,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/325922f55-6a6e-4ffa-b603-0b6585d7e401,3092110,1352,Y.-S. Liu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1937-10-01T00:00:00,,304,304,1937,10,,-- Oct 1937,,,,,,,,,,"Asia-Temperate, China, Szechwan",ASIA,,,,CN,Szechwan,,,O-pien hsien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:47.772Z,1200.0,0.0,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera saigonensis,,DWC_ARCHIVE,2020-06-25T21:55:47.772Z,2020-06-25T20:30:47.021Z,true,,,
1317918359,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/31fa69971-5c09-4fe5-874a-1cb7c33f8491,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/31fa69971-5c09-4fe5-874a-1cb7c33f8491,3527325,1284,"Tibet-MacArthur, J. Wen, Z. Nie, R. J. Soreng, K. Rankin, L. Yue, M. Wang & X. Yue",1,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-25T00:00:00,,206,206,2007,7,25,25 Jul 2007,"dry, rocky perpetine bed rock; shrublands",,,,,,,,,"Asia-Temperate, China, Yunnan, Deqin Xian",ASIA,,,,CN,Yunnan,Deqin Xian,,"on the way from Benzilan to the pass of Baima snow Mt. at the east entrence of Baima National park, near the Yueliang Wan",,,,,,,,28.2592,99.2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:26.959Z,2541.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:26.959Z,2020-06-25T20:30:47.021Z,true,,,
