gbifID,SEINetID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,SpeciesEdited,ScientificNameEdited,GenusEdited,FamilyEdited,Source,DownloadDate,Reference,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,datasetName,ownerInstitutionCode,informationWithheld,dataGeneralizations,dynamicProperties,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventTime,startDayOfYear,endDayOfYear,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,county,municipality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,subgenus,specificEpithet,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,publishingCountry,distanceAboveSurface,distanceAboveSurfaceAccuracy,hasCoordinate,hasGeospatialIssues,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID,datelastmodified,scientificnameauthor,yearidentified,monthidentified,dayidentified,collectornumber,julianday,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode,CercidBaseID
47730715,,833db434-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia lakhonensis,,SPECIES,Bauhinia lakhonensis Gagnepain,Bauhinia lakhonensis Gagnep.,,TH,Thor-Khate division of Phu Phaan National Park,Sakhon Nakhon,,,,16.966,104.033,,,585,0,,,2004-08-07T00:00:00,7,8,2004,2953366,2953366,PRESERVED_SPECIMEN,AAU,Herbarium,I.C.Nielsen1549,,,,CC0_1_0,,I.C.  Nielsen,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella lakhonensis,Cheniella lakhonensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47730715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lakhonensis,,,,ACCEPTED,,,DK,,,TRUE,FALSE,2953366,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia lakhonensis Gagnepain,,DWC_ARCHIVE,2020-06-08 18:13,2020-05-29 21:11,TRUE,,,,,,,,,,,,,,,,,,,,,Che11
47730718,,833db434-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke)K. & S. S. Larsen,,TH,Phu Luang National Park,Loei,,,,17.25,101.666,,,980,0,,,2004-08-12T00:00:00,12,8,2004,2953918,2953583,PRESERVED_SPECIMEN,AAU,Herbarium,I.C.Nielsen1702,,,,CC0_1_0,,I.C.  Nielsen,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47730718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,DK,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-06-08 18:13,2020-05-29 21:11,TRUE,,,,,,,,,,,,,,,,,,,,,Che12
47730864,,833db434-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca Wall.,Bauhinia glauca Wall.,,TH,"Than To waterfall, 45 km S of Yala and surroundings.",Yala,,,,6.2,101.166,,,150,50,,,1990-11-27T00:00:00,27,11,1990,7532681,7532681,PRESERVED_SPECIMEN,AAU,Herbarium,K.Larsen41760,,,,CC0_1_0,,K.  Larsen,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47730864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,DOUBTFUL,,,DK,,,TRUE,FALSE,7532681,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca Wall.,,DWC_ARCHIVE,2020-06-08 18:13,2020-05-29 21:11,TRUE,,,,,,,,,,,,,,,,,,,,,Che13
47730877,,833db434-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca Wall.,Bauhinia glauca Wall.,,TH,"Aonang beach W of Krabi, sandy shore",Krabi,,,,8.05,98.783,,,,,,,1991-10-24T00:00:00,24,10,1991,7532681,7532681,PRESERVED_SPECIMEN,AAU,Herbarium,K.Larsen42565,,,,CC0_1_0,,K.  Larsen,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47730877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,DOUBTFUL,,,DK,,,TRUE,FALSE,7532681,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca Wall.,,DWC_ARCHIVE,2020-06-08 18:13,2020-05-29 21:11,TRUE,,,,,,,,,,,,,,,,,,,,,Che14
47730883,,833db434-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca Wall.,Bauhinia glauca Wall.,,TH,Pong Pong waterfal. Evergreen forest along waterfall.,Narathiwat,,,,6.633,101.233,,,125,75,,,1992-06-19T00:00:00,19,6,1992,7532681,7532681,PRESERVED_SPECIMEN,AAU,Herbarium,K.Larsen43013,,,,CC0_1_0,,K.  Larsen,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47730883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,DOUBTFUL,,,DK,,,TRUE,FALSE,7532681,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca Wall.,,DWC_ARCHIVE,2020-06-08 18:13,2020-05-29 21:11,TRUE,,,,,,,,,,,,,,,,,,,,,Che15
47730894,,833db434-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke)K. & S. S. Larsen,,TH,"Doi Phu Kha, c 70 km NE of Nan",Nan,,,,19.416,101.166,,,1700,0,,,1992-07-28T00:00:00,28,7,1992,2953918,2953583,PRESERVED_SPECIMEN,AAU,Herbarium,K.Larsen43668,,,,CC0_1_0,,K.  Larsen,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,47730894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,DK,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-06-08 18:13,2020-05-29 21:11,TRUE,,,,,,,,,,,,,,,,,,,,,Che16
439190388,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02849759,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb. ex DC.,Bauhinia corymbosa Roxb. ex DC.,,NC,,,,,,-22.27694,166.44944,,,,,,,1969-11-20T00:00:00,20,11,1969,7875474,2953436,PRESERVED_SPECIMEN,MNHN,P,P02849759,,,,CC_BY_4_0,,"MacKee, H.S.",,,2020-07-15 14:34,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02849759,,,,,,,,,,,,2015-09-04 8:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,21188,,,,,,,,,,"Bauhinia: liane """"Cultivée""""; tiges rouges. Feuilles vert clair sur les deux faces; calice rouge; corolle blanche; pistil et anthères rouges. Fleurs odorantes",,,,,,,,,,,Nouméa : Vallée des Colons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,SYNONYM,,,FR,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-07-15 14:34,2020-07-15 13:58,TRUE,,,,,,,,,,,,,,,,,,,,,Che17
574861209,,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00210144,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia hupehana Craib,Bauhinia hupehana Craib.,,CN,S of Liuku on road to Mangkuan along the W side of the Salween on the E side of Gaoligong Shan.,Yunnan,,,,25.716667,98.872778,,,880,0,,,1998-10-17T00:00:00,17,10,1998,2953931,2953583,PRESERVED_SPECIMEN,E,E,E00210144,10537,,,CC_BY_NC_4_0,,Gaoligong Shan Biotic Survey Expedition (1998),,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.rbge.org.uk/herb/E00210144,,,,,,,,,,,,2014-03-31 0:00,,,,,,,,,,,,,,PhysicalObject,,,http://biocol.org/urn:lsid:biocol.org:col:15670,,Royal Botanic Garden Edinburgh Herbarium,E,,,,,,,,,,herbarium specimen of unspecified type,,,,,BGBASE:224868,,,,,,,,,,,,,,290,,1998-10-17,,,,,,Vine. In fruit. Remnant disturbed seasonal deciduous forest on slopes above the river. Climbing through trees and on a cliff.,,,,"Inner China, Korea and Taiwan",,,,,Lushui,,,880 M,,,,,,,degrees minutes seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupehana,,,ICBN,SYNONYM,,,GB,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-06-08 18:13,2020-06-03 12:41,TRUE,,,,,,,,,,,,,,,,,,,,,Che18
574909755,,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00268525,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,pernervosa,VARIETY,Bauhinia glauca var. pernervosa (H.Y.Chen) K.Larsen & S.S.Larsen ex D.X.Zhang,Bauhinia glauca (Wallich ex Bentham) Bentham var. pernervosa (L. Chen) K. Larsen & S.S. Larsen ex D.X. Zhang,,CN,"Vicinity of Shili village, W side of the Nujiang, ca. 5.7 direct km N of Fugong city.",Yunnan,,,,26.958056,98.868056,,,1200,0,,,2004-05-09T00:00:00,9,5,2004,6405144,2953583,PRESERVED_SPECIMEN,E,E,E00268525,21072,,,CC_BY_NC_4_0,,Gaoligong Shan Biotic Survey Expedition - Autumn 2004,,,2020-06-08 18:13,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.rbge.org.uk/herb/E00268525,,,,,,,,,,,,2008-02-08 0:00,,,,,,,,,,,,,,PhysicalObject,,,http://biocol.org/urn:lsid:biocol.org:col:15670,,Royal Botanic Garden Edinburgh Herbarium,E,,,,,,,,,,herbarium specimen of unspecified type,,,,,BGBASE:279088,agriculture,,,,,,,,,,,,,130,,2004-05-09,,,,,,"Vine, 2.5 m long. Sterile voucher. Secondary forest. Growing along trail in thicket.",,,,"Inner China, Korea and Taiwan",,,,,Fugong,,,1200 M,,,,,,,degrees minutes seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,ICBN,SYNONYM,,,GB,,,TRUE,FALSE,2953924,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. pernervosa (L.Chen) T.C.Chen,,DWC_ARCHIVE,2020-06-08 18:13,2020-06-03 12:41,TRUE,,,,,,,,,,,,,,,,,,,,,Che19
912413627,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000496970,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Benth.) Benth.,,CN,Guizhou. lipo county,,,,,25.41,107.89,,,550,,,,,,,,2953583,2953583,PRESERVED_SPECIMEN,K,Herbarium,K000496970,645,,,CC_BY_4_0,,"Song, X.",,,2020-06-08 22:07,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,K000496970,,,,,,,,,,,,2011-04-14 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libo,,,,,,Libo,,,,,,,,,,,,,,,,others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEGUMINOSAE-CAESALPINIOIDEAE,,glauca,,,,ACCEPTED,,,GB,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-06-08 22:07,2020-05-28 23:19,TRUE,,,,,,,,,,,,,,,,,,,,,Che20
912413663,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000496972,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca  subsp. tenuiflora,,ID,Ungarang,,,,,-7.14,110.4,,,1219,305,,,,,,,2953918,2953583,PRESERVED_SPECIMEN,K,Herbarium,K000496972,229,"Larsen, S.",,CC_BY_4_0,,"Junghuhn, F.W.",,,2020-06-08 22:07,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,K000496972,,,,,,,,,,,,2011-04-14 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gazetteer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEGUMINOSAE-CAESALPINIOIDEAE,,glauca,,,,ACCEPTED,,,GB,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-06-08 22:07,2020-05-28 23:19,TRUE,,,,,,,,,,,,,,,,,,,,,Che21
912413672,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000496971,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Benth.) Benth.,,ID,"Plants of Sumatra, Road from Kaban Dtjake to Kata Tjane; Between Kabanjahe and Koetatjane",,,,,3.25,98.24,,,1371.5,152.5,,,1932-02-17T00:00:00,17,2,1932,2953583,2953583,PRESERVED_SPECIMEN,K,Herbarium,K000496971,1101,"Larsen, S.",,CC_BY_4_0,,"Banghan, W.N.; Banghan, C.M.",,,2020-06-08 22:07,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,K000496971,,,,,,,,,,,,2011-04-14 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mountain ridge, extremely hilly, wooded patches (jungle) in deep ravines and on slpoes. Altitude: 4000-5000F",,,,,,"Vine, Climbing. Frt pods maroon.",,,Karo,,,,,,Karo,,,,,,,,,,,,,,,,others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEGUMINOSAE-CAESALPINIOIDEAE,,glauca,,,,ACCEPTED,,,GB,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-06-08 22:07,2020-05-28 23:19,TRUE,,,,,,,,,,,,,,,,,,,,,Che22
919556329,,1b412457-43cf-4a6f-b5c2-7acf01be5977,6348785,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia touranensis,,SPECIES,Bauhinia touranensis Gagnep.,Bauhinia touranensis,,CN,勐安热所水电站,云南,,,,21.475834,101.56752,,,,,,,1983-01-01T00:00:00,,,1983,2953914,2953914,PRESERVED_SPECIMEN,PE,,ddf338a1-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,236-6 部队,,,2020-02-10 20:40,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella touranensis,Cheniella touranensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348785,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/44/00e/6348785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勐腊县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,touranensis,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953914,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia touranensis Gagnep.,,DWC_ARCHIVE,2020-02-10 20:40,2020-02-06 6:29,FALSE,,,,,,,,,,,,,,,,,,,,,Che23
919556577,,1b412457-43cf-4a6f-b5c2-7acf01be5977,6349616,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,hupehana,SUBSPECIES,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,Bauhinia glauca subsp. hupehana,,CN,槟榔寨持林场,云南,,,,22.529465,103.939279,,,,,,,1954-01-01T00:00:00,,,1954,2953929,2953583,PRESERVED_SPECIMEN,PE,,ddf1b98e-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,昆明工作站,,,2020-02-10 20:40,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,6349616,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/44/a88/6349616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河口瑶族自治县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:40,2020-02-06 6:29,FALSE,,,,,,,,,,,,,,,,,,,,,Che24
919556898,,1b412457-43cf-4a6f-b5c2-7acf01be5977,6352612,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia touranensis,,SPECIES,Bauhinia touranensis Gagnep.,Bauhinia touranensis,,CN,牛孔公社,云南,,,,22.99417,102.392353,,,,,,,1974-01-01T00:00:00,,,1974,2953914,2953914,PRESERVED_SPECIMEN,PE,,ddec6ce6-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,绿春队,,,2020-02-10 20:40,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella touranensis,Cheniella touranensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,6352612,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/44/cb5/6352612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绿春县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,touranensis,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953914,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia touranensis Gagnep.,,DWC_ARCHIVE,2020-02-10 20:40,2020-02-06 6:29,FALSE,,,,,,,,,,,,,,,,,,,,,Che25
